_id,review_scores
23978926,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
23980486,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
23982823,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
23989053,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 9}"
239899,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
23999395,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24001961,{}
24004679,"{'review_scores_accuracy': 7, 'review_scores_cleanliness': 8, 'review_scores_checkin': 7, 'review_scores_communication': 8, 'review_scores_location': 10}"
2400861,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24009924,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24019419,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24026688,"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24032849,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24038067,{}
24041662,"{'review_scores_accuracy': 8, 'review_scores_cleanliness': 8, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 9}"
24049135,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24052553,"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 8, 'review_scores_checkin': 9, 'review_scores_communication': 9, 'review_scores_location': 10}"
24057445,{}
24057513,{}
24064211,"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 9, 'review_scores_checkin': 9, 'review_scores_communication': 9, 'review_scores_location': 10}"
24066499,"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 9, 'review_scores_checkin': 9, 'review_scores_communication': 9, 'review_scores_location': 9}"
24074680,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24083322,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24100782,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24106365,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24106738,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 9, 'review_scores_checkin': 9, 'review_scores_communication': 10, 'review_scores_location': 9}"
24119,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 9}"
24119630,{}
24120262,{}
24146463,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 8, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24156479,"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24159286,"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 9, 'review_scores_checkin': 9, 'review_scores_communication': 10, 'review_scores_location': 10}"
24160559,{}
24161923,{}
24163558,{}
24169674,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 4, 'review_scores_location': 10}"
24170892,{}
24173657,{}
2418216,{}
24182390,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24186376,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24186748,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 9}"
24187105,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24200355,{}
24207163,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24208472,"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 10, 'review_scores_checkin': 9, 'review_scores_communication': 10, 'review_scores_location': 9}"
24211932,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24212994,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24218782,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 9, 'review_scores_location': 10}"
2422745,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24266056,{}
24266863,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 9}"
24267275,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 8, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24270504,"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24278775,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24279661,"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 9}"
24284013,{}
24290706,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24296834,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24298167,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 9, 'review_scores_location': 10}"
2432138,"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 9, 'review_scores_checkin': 9, 'review_scores_communication': 9, 'review_scores_location': 9}"
24322799,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24322969,"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 7, 'review_scores_checkin': 10, 'review_scores_communication': 9, 'review_scores_location': 9}"
24324367,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 9, 'review_scores_location': 10}"
24333246,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 9}"
24335884,{}
24340252,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 9, 'review_scores_communication': 10, 'review_scores_location': 9}"
24348022,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24360345,"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24365442,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24365488,{}
2436700,"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 8, 'review_scores_checkin': 8, 'review_scores_communication': 8, 'review_scores_location': 9}"
24368563,{}
24378806,"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 8, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 9}"
24391397,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24393912,{}
24404723,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 9}"
24413268,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 9, 'review_scores_location': 10}"
24417981,{}
24418052,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 8}"
2442588,"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 9, 'review_scores_checkin': 9, 'review_scores_communication': 9, 'review_scores_location': 10}"
24426527,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 9}"
24427877,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24448278,"{'review_scores_accuracy': 8, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 9, 'review_scores_location': 10}"
24448873,{}
24450419,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 9, 'review_scores_communication': 9, 'review_scores_location': 8}"
24459731,{}
24460520,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24460964,"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 9, 'review_scores_location': 10}"
24461559,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24461891,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 8, 'review_scores_location': 10}"
24462062,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 8, 'review_scores_communication': 9, 'review_scores_location': 9}"
24474335,{}
24477058,"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24479494,{}
24486669,"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 9, 'review_scores_checkin': 3, 'review_scores_communication': 5, 'review_scores_location': 8}"
24492886,"{'review_scores_accuracy': 8, 'review_scores_cleanliness': 5, 'review_scores_checkin': 7, 'review_scores_communication': 8, 'review_scores_location': 8}"
24495769,{}
24498566,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 9, 'review_scores_location': 10}"
24505019,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24505378,{}
24505523,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 9}"
24507361,{}
24511562,"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 9, 'review_scores_checkin': 9, 'review_scores_communication': 9, 'review_scores_location': 9}"
24513807,"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 8, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24515090,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 8}"
24521048,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 9}"
24521177,"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 9, 'review_scores_location': 10}"
24527330,"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 10, 'review_scores_checkin': 9, 'review_scores_communication': 9, 'review_scores_location': 9}"
24528857,"{'review_scores_accuracy': 2, 'review_scores_cleanliness': 2, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 8}"
2453739,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 9}"
245574,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 9}"
2456142,"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 7, 'review_scores_checkin': 9, 'review_scores_communication': 9, 'review_scores_location': 7}"
24574651,"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10}"
24579565,"{'review_scores_accuracy': 8, 'review_scores_cleanliness': 10, 'review_scores_checkin': 9, 'review_scores_communication': 9, 'review_scores_location': 10}"
