_id,name,property_type,room_type,bed_type,bedrooms,market,country
22574501,旺角购物天堂/地铁口  家庭三人房 獨立衛浴 免費WlFl,Condominium,Private room,Real Bed,1,Hong Kong,Hong Kong
22585112,Entire place in the heart of French neighborhood,Apartment,Entire home/apt,Real Bed,0,Montreal,Canada
22586208,sıcak yuva,House,Private room,Real Bed,1,Istanbul,Turkey
22586401,WTH2404 Spectacular Ocean View close Waikiki Beach,House,Entire home/apt,Real Bed,1,Oahu,United States
22600065,apartment studio heart of downtown near McGill,House,Entire home/apt,Real Bed,0,Montreal,Canada
22610083,Logement parfait pour étudiants proche du metro,Apartment,Entire home/apt,Real Bed,3,Montreal,Canada
22613522,Studio idéal pour professionnel ou étudiant,Apartment,Entire home/apt,Real Bed,1,Montreal,Canada
22622636,Enjoy the true Aloha Spirit...,Guest suite,Entire home/apt,Real Bed,2,The Big Island,United States
22624198,"Stylish Room, Cosy Flat, Central Location",Apartment,Private room,Real Bed,2,Istanbul,Turkey
2263327,Private Room in Copacabana  -> The Best Price! :),Serviced apartment,Entire home/apt,Real Bed,1,Rio De Janeiro,Brazil
22649080,Teknik Yapı Concord Rezidance,Other,Private room,Real Bed,1,Istanbul,Turkey
2265321,Comfort Luxury center apartment,Apartment,Entire home/apt,Real Bed,2,Barcelona,Spain
22654578,Makaha Studio w/Mtn & Ocean Views - 1 Mi to Beach!,Condominium,Entire home/apt,Real Bed,0,Oahu,United States
22661818,Beachfront Getaway,Apartment,Entire home/apt,Real Bed,2,Sydney,Australia
22665888,Gorgeous designer 1br flat in the heart of SYP,Apartment,Entire home/apt,Real Bed,1,Hong Kong,Hong Kong
2267006,Stunning 1BR Brooklyn Loft,Serviced apartment,Entire home/apt,Real Bed,1,New York,United States
22672234,Conjugado Ritz,Apartment,Entire home/apt,Real Bed,1,Rio De Janeiro,Brazil
22674839,Private bedroom for one person in HoMa,Apartment,Private room,Real Bed,1,Montreal,Canada
22691928,Welcome to He'epali Hale - He'epali Hale,House,Entire home/apt,Real Bed,3,The Big Island,United States
22697380,Peaceful Home,Apartment,Private room,Real Bed,1,Istanbul,Turkey
22706114,1400 square foot Kona Retreat,Guest suite,Entire home/apt,Real Bed,2,The Big Island,United States
22707139,Private bedroom near Sherbrooke Station,Apartment,Private room,Real Bed,1,Montreal,Canada
22711366,Delightful Canterbury Home,House,Private room,Real Bed,1,Sydney,Australia
22716126,Dormitory Room in Single Bed (Mixed),Hostel,Shared room,Real Bed,1,Istanbul,Turkey
2271702,LUXURY HOUSE IN BARRA DA TIJUCA,House,Entire home/apt,Real Bed,4,Rio De Janeiro,Brazil
22717303,"THE BEST Home ** PARKINGS **5beds,12guests,3bdroom",Apartment,Entire home/apt,Real Bed,3,Montreal,Canada
22730070,Gallery Seaside House at Porto,House,Entire home/apt,Real Bed,4,Porto,Portugal
2274454,Lindo e tranquilo apartamento!,Apartment,Entire home/apt,Real Bed,2,Rio De Janeiro,Brazil
22773037,Lapa: coração do Rio de Janeiro,Apartment,Entire home/apt,Real Bed,1,Rio De Janeiro,Brazil
2278444,Artists home in Paddington: Re-listed!,House,Private room,Real Bed,1,Sydney,Australia
2279098,Tortoise and bird refuge at beach!#2,Boutique hotel,Private room,Real Bed,1,Maui,United States
22792908,Taksim Square City Center !!!,Apartment,Private room,Real Bed,1,Istanbul,Turkey
22811503,ORM - Mártires Apartment,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
22823671,尖沙咀 寧靜方便優雅 Private studio inTST (1min to TST mtr),Apartment,Entire home/apt,Real Bed,0,Hong Kong,Hong Kong
2283492,Comfortable accommodation in a family home,Apartment,Private room,Real Bed,2,Rio De Janeiro,Brazil
22852449,kurtköy,Apartment,Private room,Real Bed,0,Istanbul,Turkey
22856113,2 Bedroom Flat next MTR station whampoa,Apartment,Entire home/apt,Real Bed,2,Hong Kong,Hong Kong
22860459,Botanical Garden Apartment,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
22870249,Spacious Studio apartment in heart of Sheung Wan,Apartment,Entire home/apt,Real Bed,0,Hong Kong,Hong Kong
22878471,Waikiki Marina,Condominium,Entire home/apt,Real Bed,0,Oahu,United States
22879740,Nice bedroom,Apartment,Private room,Real Bed,1,Istanbul,Turkey
22882443,Kepuhi Beach 1153,Condominium,Entire home/apt,Real Bed,1,Other (Domestic),United States
22891830,Awesome apartment & amazing terrace! HUTB-012684,Apartment,Entire home/apt,Real Bed,4,Barcelona,Spain
2290346,The Best location in Santa Teresa,Apartment,Entire home/apt,Real Bed,2,Rio De Janeiro,Brazil
22906280,Porto Center Flat 953,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
22906483,SUITES MAJESTIC,Apartment,Private room,Real Bed,2,Rio De Janeiro,Brazil
22919250,1889 - AB Montserrat Comfort Apartment 4 -1 - Comfortable 2-Bedroom Apartment with a Balcony in a Quiet Neighbourhood,Apartment,Entire home/apt,Real Bed,2,Barcelona,Spain
22920564,Conforto e tranquilidade no coração do Flamengo,Apartment,Private room,Real Bed,2,Rio De Janeiro,Brazil
22923322,Cozy Rustic Apartment in the heart of the Mile End,Apartment,Entire home/apt,Real Bed,2,Montreal,Canada
22926186,Dream garden studio flat at Rumelihisarı,Guest suite,Entire home/apt,Real Bed,1,Istanbul,Turkey
22936556,Charming Apartment with Little Loft in the Garden,Apartment,Entire home/apt,Real Bed,2,Porto,Portugal
22938161,Casa do Rio - Porto,Apartment,Entire home/apt,Real Bed,3,Porto,Portugal
22942398,"Serene & Artsy, 1/2 acre, Oceanfront Home, Bikes!",House,Entire home/apt,Real Bed,3,The Big Island,United States
22947339,Relaxed and comfortable,Apartment,Entire home/apt,Real Bed,2,Hong Kong,Hong Kong
22947425,Small and exquisite room,Apartment,Entire home/apt,Real Bed,2,Hong Kong,Hong Kong
22949323,villa maravilla,Apartment,Private room,Real Bed,1,Barcelona,Spain
22949667,摩登@部屋 Somewhere In Time ! For 1 to 6 persons,Apartment,Entire home/apt,Real Bed,2,Hong Kong,Hong Kong
22950622,"Copacabana, Rio de Janeiro, Ottima posizione",Apartment,Entire home/apt,Real Bed,1,Rio De Janeiro,Brazil
22952561,Apartamento Carnacopa. Copacabana Flat!,Other,Entire home/apt,Real Bed,2,Rio De Janeiro,Brazil
22952950,An art-lover’s studio in North Point,Apartment,Entire home/apt,Real Bed,0,Hong Kong,Hong Kong
22960273,"Maui, Kaanapali, Whaler, Ocean/Mountain View",Serviced apartment,Entire home/apt,Real Bed,1,Maui,United States
2296225,3 bedroom apartment at Leme.,Apartment,Entire home/apt,Real Bed,3,Rio De Janeiro,Brazil
22963647,家居式公寓(RM712),Apartment,Private room,Real Bed,2,Hong Kong,Hong Kong
22967401,Apartamento aconchegante no Grajaú,Apartment,Entire home/apt,Real Bed,2,Rio De Janeiro,Brazil
2297326,Amazing Ocean View Private Room,Apartment,Private room,Real Bed,1,Rio De Janeiro,Brazil
22973623,Spacious and Comfy 2BR apartment Heart Of downtown,Apartment,Entire home/apt,Real Bed,2,Montreal,Canada
22974298,Cozy room in central,House,Private room,Real Bed,0,Hong Kong,Hong Kong
22978545,Apartment Eduardo,Serviced apartment,Entire home/apt,Real Bed,3,Barcelona,Spain
2297951,Working Fireplace in TriBeCa loft,Apartment,Private room,Real Bed,1,New York,United States
2298271,Apartment IN COPACABANA,Apartment,Entire home/apt,Real Bed,2,Rio De Janeiro,Brazil
229954,★ Mar/Apr Discount ★ Beachfront/Remodeled 2017/18.,House,Entire home/apt,Real Bed,3,Oahu,United States
22995937,Gruta,House,Entire home/apt,Real Bed,0,Porto,Portugal
22998529,Dtown Urban Condo -Monthly Rental,Condominium,Entire home/apt,Real Bed,1,Montreal,Canada
22999384,New Loft @ Dom Luís bridge IV,Serviced apartment,Entire home/apt,Real Bed,1,Porto,Portugal
23002294,Excelente 3 quartos copacabana/ipanema,Apartment,Entire home/apt,Real Bed,2,Rio De Janeiro,Brazil
23003772,(C)Private double Bedroom next to metro. Free WiFi,Apartment,Private room,Real Bed,1,Barcelona,Spain
23003982,Bright room at the other side of the river,Apartment,Private room,Real Bed,1,Porto,Portugal
23007600,Cosy private room with beautiful rooftop!,Apartment,Private room,Real Bed,1,Hong Kong,Hong Kong
23009002,雙人大床(有窗)24小时前台､安全可靠､獨立衛浴(有窗)NO.5,Guesthouse,Private room,Real Bed,1,Hong Kong,Hong Kong
2301710,"IPANEMA, Rio de Janeiro, Brasil",House,Entire home/apt,Real Bed,4,Rio De Janeiro,Brazil
23026295,舒适精品双人套房@大角咀,Apartment,Private room,Real Bed,0,Hong Kong,Hong Kong
230321,Apt with EmpireState view-Subway around the corner,Apartment,Entire home/apt,Real Bed,1,New York,United States
23046994,Lovely spacious room close to subway and downtown,Townhouse,Private room,Real Bed,1,Montreal,Canada
23053892,Luxurious 1BR for Business & Leisure + Indoor Pool,Serviced apartment,Entire home/apt,Real Bed,1,Montreal,Canada
23056162,El castillo del raval,Apartment,Private room,Real Bed,1,Barcelona,Spain
23058133,Suite with sea view,Apartment,Private room,Real Bed,1,Rio De Janeiro,Brazil
23065620,Private Terrace. Convenient. 2 BR Apt. WanChai MTR,Apartment,Entire home/apt,Real Bed,2,Hong Kong,Hong Kong
23066385,Cozy Stay | Modern and Central Apartment D,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
23070341,"Spacious/50sqm 1BR in Sheung Wan, 2 min to MTR",Apartment,Entire home/apt,Real Bed,1,Hong Kong,Hong Kong
23077196,"Rio Rentals 021 - C001 Super reformed studio in Copacabana, hyper comfortable for up to 4 people.",Apartment,Entire home/apt,Real Bed,1,Rio De Janeiro,Brazil
23085006,TOP APART SERVICE IPANEMA GUINLE,Apartment,Entire home/apt,Real Bed,2,Rio De Janeiro,Brazil
23091957,Family friendly vacation home near sandy beaches,House,Entire home/apt,Real Bed,3,Oahu,United States
23104001,"Ar puro, iluminação e conforto em 40 m2.",Apartment,Entire home/apt,Real Bed,2,Rio De Janeiro,Brazil
2310445,Super Cute Chelsea One Bedroom,Apartment,Entire home/apt,Real Bed,1,New York,United States
23106836,Cozy private room C,Villa,Private room,Real Bed,1,Sydney,Australia
23109052,"7 guests at ville St-Laurent, with parking spot",Apartment,Entire home/apt,Real Bed,2,Montreal,Canada
23115177,Wonderful Seafront 4 Bedroom Apart in Copacabana,Apartment,Entire home/apt,Real Bed,4,Rio De Janeiro,Brazil
23115849,"Bright 1 bedroom, Sagrada Familia, long term¦",Apartment,Entire home/apt,Real Bed,1,Barcelona,Spain
23121270,COZY APARTMENT II,Apartment,Entire home/apt,Real Bed,1,Barcelona,Spain
23121553,有窗舒適雙人房!鄰近旺角站!Comfy double Rm Near Mong kok MTR!1,Apartment,Private room,Real Bed,1,Hong Kong,Hong Kong
23122981,Relax in the Raval - Room with Balcony,Apartment,Private room,Real Bed,1,Barcelona,Spain
23136504,Apartamento Copacabana Rio de Janeiro,Apartment,Entire home/apt,Real Bed,2,Rio De Janeiro,Brazil
2314392,Spacious Studio on West 72nd,Apartment,Entire home/apt,Pull-out Sofa,0,New York,United States
2314585,BREATH-TAKING APARTMENT IN LEBLON,Apartment,Entire home/apt,Real Bed,2,Rio De Janeiro,Brazil
23149443,MILE-END ☀️Near MONTROYAL park☀️ FREE PARKING,Apartment,Entire home/apt,Real Bed,5,Montreal,Canada
2315341,QUARTOS/ MARACAÑA/COPA,Hostel,Private room,Real Bed,1,Rio De Janeiro,Brazil
23160633,Double room in Barcelona Center with balcony!!!!,Apartment,Private room,Real Bed,1,Barcelona,Spain
23168092,Volcano Dancing Ferns Estate - Minutes from Hawaii Volcanoes National Park! - Volcano Dancing Ferns Estate,House,Entire home/apt,Real Bed,4,The Big Island,United States
23168698,Bombarda 205 Apartment - Art Galleries District,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
23170038,Spacious bedroom in 3 storeys village house,House,Private room,Real Bed,1,Hong Kong,Hong Kong
23170936,"Cozy, brand new, 5 min to MTR and then ICC&Central",Apartment,Entire home/apt,Real Bed,0,Hong Kong,Hong Kong
23171144,Water View 2 Bedroom Apartment,Apartment,Entire home/apt,Real Bed,2,Sydney,Australia
23177595,THE ELYSIUM TAKSIM SUITE,Serviced apartment,Entire home/apt,Real Bed,1,Istanbul,Turkey
23178393,Sunny Private Room with balcony in LA RAMBLA- WIFI,Apartment,Private room,Real Bed,1,Barcelona,Spain
23180898,"Cosy place in the Heart of Barcelona DOWNTOWN,WIFI",Apartment,Private room,Real Bed,1,Barcelona,Spain
23183387,House,Apartment,Shared room,Real Bed,1,Istanbul,Turkey
23184301,Modern 1 bedroom Apartment Downtown MTL - 16,Apartment,Entire home/apt,Real Bed,1,Montreal,Canada
23187368,Well connected central modernist apartment,Apartment,Private room,Real Bed,1,Barcelona,Spain
23190119,舒适小屋,Condominium,Private room,Real Bed,1,Sydney,Australia
23199067,Quarto individual no melhor do Castelo/Centro!,Apartment,Private room,Real Bed,1,Rio De Janeiro,Brazil
23202804,Grand luxe a bas prix,Resort,Shared room,Real Bed,1,Montreal,Canada
23206433,Private Room with own bathroom,Apartment,Private room,Real Bed,1,Sydney,Australia
23209370,Le nid douillet.,Apartment,Private room,Real Bed,2,Montreal,Canada
23210058,Quintessential Beachside Apartment,Apartment,Entire home/apt,Real Bed,2,Sydney,Australia
23210868,Dualist 1,Boutique hotel,Private room,Real Bed,1,Istanbul,Turkey
23211669,Excellent Duplex in Sarrià with Private Pool,Apartment,Entire home/apt,Real Bed,3,Barcelona,Spain
23211754,Terrace and pool apartment near the Barcelona,Apartment,Entire home/apt,Real Bed,3,Barcelona,Spain
23217617,habitación privada plaza España 2,Apartment,Private room,Real Bed,1,Barcelona,Spain
23219232,Beautiful bay view Apartment.,Apartment,Private room,Real Bed,1,Sydney,Australia
23219274,❤️ 6-BR APARTMENT w Kitchen + 2 Rooms!,Serviced apartment,Entire home/apt,Real Bed,8,Istanbul,Turkey
23222456,Cosy Cottage blue,Cottage,Private room,Real Bed,1,Sydney,Australia
2322556,Alugo quarto c garagem,Apartment,Private room,Real Bed,1,Rio De Janeiro,Brazil
23232473,Nearly everwhere,Casa particular (Cuba),Private room,Real Bed,1,Istanbul,Turkey
2324694,Flat NO EXTRA taxes.,Apartment,Entire home/apt,Real Bed,1,Rio De Janeiro,Brazil
23249192,South West Luxury 2 Bedrooms Close to Downtown,Apartment,Entire home/apt,Real Bed,2,Montreal,Canada
23251205,Kitnet entre a zona sul e o centro.,Loft,Entire home/apt,Real Bed,0,Rio De Janeiro,Brazil
23252017,LV Premier Marques MQ1,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
23257630,Room available in Sheung Wan (SW9c),Apartment,Private room,Real Bed,1,Hong Kong,Hong Kong
23258431,Bright & Stylish  Best Location Soho / Sheung Wan,Apartment,Entire home/apt,Real Bed,1,Hong Kong,Hong Kong
23275462,Nice little and cozy room!,Apartment,Private room,Real Bed,1,Montreal,Canada
23282173,Barcelona Super Central Apartment,Apartment,Entire home/apt,Real Bed,1,Barcelona,Spain
23284399,Studio located in the best part of the city,Apartment,Entire home/apt,Real Bed,0,Barcelona,Spain
23286576,Sweet Home@HK Queens RD Central 1 LADY GUEST ONLY,Apartment,Shared room,Real Bed,1,Hong Kong,Hong Kong
23297459,Viva Deluxe Hotel,Hotel,Private room,Real Bed,1,Istanbul,Turkey
23298687,"Authentic one bedroom apartment , popular location",Apartment,Entire home/apt,Real Bed,1,Istanbul,Turkey
23300444,Copacabana Leme,Apartment,Entire home/apt,Real Bed,1,Rio De Janeiro,Brazil
23300467,2 habitaciones en piso bonito y bien situado,Apartment,Private room,Real Bed,2,Barcelona,Spain
23303574,BARCELONA FIRA FAMILY,Apartment,Entire home/apt,Real Bed,4,Barcelona,Spain
23309295,Strathfield Private Hotel,Boutique hotel,Private room,Real Bed,0,Sydney,Australia
23311828,旺角 粉红粉红的一天《Romance of day 》连大露台,Apartment,Entire home/apt,Real Bed,2,Hong Kong,Hong Kong
23311924,*THE NEW YORKER * Downtown-Centre Ville,Apartment,Entire home/apt,Real Bed,1,Montreal,Canada
23312848,Luxury Beach side Accommodation with pool,House,Private room,Real Bed,2,Sydney,Australia
23313997,Hawaiian Escape,House,Entire home/apt,Real Bed,2,The Big Island,United States
23317712,Stylish design 1 bed in the heart of Gracia,Apartment,Entire home/apt,Real Bed,1,Barcelona,Spain
23317959,旺角太子的私家空中花園,Apartment,Entire home/apt,Real Bed,2,Hong Kong,Hong Kong
23321866,UD Rambla Suites  Pool 27 (2 BR),Condominium,Entire home/apt,Real Bed,2,Barcelona,Spain
23325683,Porto Feeling,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
23341856,Large windows 1 bedroom apartment Ikebana 1,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
23341918,Studio Copa,Apartment,Entire home/apt,Real Bed,0,Rio De Janeiro,Brazil
23357535,Sydney City Elegance & Pool.,Apartment,Entire home/apt,Real Bed,1,Sydney,Australia
23364269,Bright and Spacious apartment,Apartment,Entire home/apt,Real Bed,1,Sydney,Australia
23370900,Stylish Open Space Apartment,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
23374190,Minutes to Sunset Beach- Clean and Spacious,Apartment,Entire home/apt,Real Bed,2,Oahu,United States
2338855,Cozy Double Room Flat in Taksim 2,Serviced apartment,Entire home/apt,Real Bed,1,Istanbul,Turkey
23389233,Lovely house with all services around,Apartment,Private room,Real Bed,1,Istanbul,Turkey
23391765,"Cozy Flat, São João da Madeira",Apartment,Entire home/apt,Real Bed,2,Porto,Portugal
23394209,No. 1 harbour view new apartment in city centre,Apartment,Entire home/apt,Real Bed,1,Hong Kong,Hong Kong
23398484,Surry Hills Gem - Private Bathroom & Bedroom,House,Private room,Real Bed,1,Sydney,Australia
23402460,Near UNSW kingsford borrodale rd single room,House,Private room,Real Bed,4,Sydney,Australia
23403194,Surfers Farm Shack,Other,Entire home/apt,Real Bed,0,Oahu,United States
23408377,WEST COAST,Apartment,Entire home/apt,Real Bed,3,Porto,Portugal
23419162,"Modern 5 bed family home, only minutes to Manly",House,Entire home/apt,Real Bed,5,Sydney,Australia
23428550,Felix’s Home,Apartment,Entire home/apt,Real Bed,2,Sydney,Australia
23435015,Blue House Apartment 2 • Parking,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
23440490,"Hamam in the Apartment,2 minutes to Taksim Square3",Apartment,Entire home/apt,Real Bed,2,Istanbul,Turkey
2344661,Porto-City Park,Apartment,Entire home/apt,Real Bed,3,Porto,Portugal
23456309,Bright and well located apartment,Apartment,Private room,Real Bed,1,Montreal,Canada
